134,Number of self-reported cancers,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=134,both_sexes,134.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/l4dejki8rtti50k/134.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 134.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/l4dejki8rtti50k/134.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
135,Number of self-reported non-cancer illnesses,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=135,both_sexes,135.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/fffh3orfnxxgict/135.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 135.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/fffh3orfnxxgict/135.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
137,Number of treatments/medications taken,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=137,both_sexes,137.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/p3vjuj32t4soq30/137.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 137.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/p3vjuj32t4soq30/137.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1558,Alcohol intake frequency.,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1558,both_sexes,1558.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/bi7t4rekkhpa4ks/1558.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1558.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/bi7t4rekkhpa4ks/1558.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1568,Average weekly red wine intake,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1568,both_sexes,1568.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/vrdwgv9yes73dcf/1568.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1568.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/vrdwgv9yes73dcf/1568.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1578,Average weekly champagne plus white wine intake,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1578,both_sexes,1578.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/zw1mqyr7xvq7cxi/1578.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1578.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/zw1mqyr7xvq7cxi/1578.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1588,Average weekly beer plus cider intake,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1588,both_sexes,1588.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/jzga2doxleybrtz/1588.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1588.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/jzga2doxleybrtz/1588.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1618,Alcohol usually taken with meals,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1618,both_sexes,1618.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/ra3tw6s1kw31ywn/1618.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1618.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ra3tw6s1kw31ywn/1618.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1628,Alcohol intake versus 10 years previously,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1628,both_sexes,1628.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/r0ziqipvcye22su/1628.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1628.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/r0ziqipvcye22su/1628.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1687,Comparative body size at age 10,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1687,both_sexes,1687.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/bud9l6eje2t8ie2/1687.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1687.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/bud9l6eje2t8ie2/1687.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1697,Comparative height size at age 10,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1697,both_sexes,1697.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/e9oojmo08r3x6e0/1697.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1697.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/e9oojmo08r3x6e0/1697.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1707_2,Handedness (chirality/laterality): Left-handed,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1707,both_sexes,1707_2.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/lnvlfven3773yly/1707_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1707_2.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/lnvlfven3773yly/1707_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1767,Adopted as a child,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1767,both_sexes,1767.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/9iphxmvu5lppjrn/1767.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1767.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/9iphxmvu5lppjrn/1767.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1787,Maternal smoking around birth,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1787,both_sexes,1787.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/gtr9nhat7blhzr0/1787.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1787.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/gtr9nhat7blhzr0/1787.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1797,Father still alive,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1797,both_sexes,1797.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/tdspo4fh9xzg1ep/1797.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1797.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/tdspo4fh9xzg1ep/1797.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1807_irnt,Father's age at death,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,both_sexes,1807_irnt.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/sn1nrk09q8d8tms/1807_irnt.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1807_irnt.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/sn1nrk09q8d8tms/1807_irnt.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1807_raw,Father's age at death,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1807,both_sexes,1807_raw.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/1nb524vi3wifmu2/1807_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1807_raw.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/1nb524vi3wifmu2/1807_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1835,Mother still alive,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1835,both_sexes,1835.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/7oh547szy3agnpc/1835.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1835.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/7oh547szy3agnpc/1835.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
189_irnt,Townsend deprivation index at recruitment,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=189,both_sexes,189_irnt.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/m3vhvyeigrm0ukb/189_irnt.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 189_irnt.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/m3vhvyeigrm0ukb/189_irnt.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
189_raw,Townsend deprivation index at recruitment,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=189,both_sexes,189_raw.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/hahel3kdygxr209/189_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 189_raw.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/hahel3kdygxr209/189_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1920,Mood swings,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1920,both_sexes,1920.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/q4yv2y5u07z7qc6/1920.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1920.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/q4yv2y5u07z7qc6/1920.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1930,Miserableness,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1930,both_sexes,1930.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/hlkmteephfobvtp/1930.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1930.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/hlkmteephfobvtp/1930.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1940,Irritability,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1940,both_sexes,1940.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/ansrc58rcfmg5wy/1940.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1940.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/ansrc58rcfmg5wy/1940.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1950,Sensitivity / hurt feelings,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1950,both_sexes,1950.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/nkigpbomxvr0zq6/1950.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1950.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/nkigpbomxvr0zq6/1950.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1960,Fed-up feelings,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1960,both_sexes,1960.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/kv6ltvrmkrugfy1/1960.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1960.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/kv6ltvrmkrugfy1/1960.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1970,Nervous feelings,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1970,both_sexes,1970.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/r7yw9ghy87uqecl/1970.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1970.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/r7yw9ghy87uqecl/1970.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1980,Worrier / anxious feelings,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1980,both_sexes,1980.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/duntt3svrxlimmk/1980.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1980.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/duntt3svrxlimmk/1980.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
1990,Tense / 'highly strung',http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1990,both_sexes,1990.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/fe01qxc3407xplq/1990.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 1990.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/fe01qxc3407xplq/1990.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
2000,Worry too long after embarrassment,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,both_sexes,2000.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/p3wlgx99b9gzrkr/2000.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 2000.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/p3wlgx99b9gzrkr/2000.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140860696,Treatment/medication code: lisinopril,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140860696.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/fospkxxv2g6rq2t/20003_1140860696.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140860696.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/fospkxxv2g6rq2t/20003_1140860696.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140860802,Treatment/medication code: coversyl 2mg tablet,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140860802.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/d1g9du31rc40mqf/20003_1140860802.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140860802.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/d1g9du31rc40mqf/20003_1140860802.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140860806,Treatment/medication code: ramipril,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140860806.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/t02exkyzz2khvv9/20003_1140860806.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140860806.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/t02exkyzz2khvv9/20003_1140860806.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140860840,Treatment/medication code: nitrolingual 400micrograms spray,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140860840.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/25c5mimema6kuzb/20003_1140860840.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140860840.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/25c5mimema6kuzb/20003_1140860840.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140860954,Treatment/medication code: isosorbide mononitrate,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140860954.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/9pqcw54wp5vfb9p/20003_1140860954.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140860954.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/9pqcw54wp5vfb9p/20003_1140860954.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140861958,Treatment/medication code: simvastatin,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140861958.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/05cznsj61sydsob/20003_1140861958.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140861958.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/05cznsj61sydsob/20003_1140861958.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140861998,Treatment/medication code: ventolin 100micrograms inhaler,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140861998.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/rqcrf5lqnu4nvha/20003_1140861998.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140861998.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/rqcrf5lqnu4nvha/20003_1140861998.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140862144,Treatment/medication code: salmeterol,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140862144.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/go00qld7mw87l5p/20003_1140862144.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140862144.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/go00qld7mw87l5p/20003_1140862144.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140862236,Treatment/medication code: atrovent 20micrograms inhaler,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140862236.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/m7ukahwwx57rmm4/20003_1140862236.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140862236.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/m7ukahwwx57rmm4/20003_1140862236.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140862382,Treatment/medication code: becotide 50 inhaler,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140862382.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/jqvxvzad78g0kcx/20003_1140862382.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140862382.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/jqvxvzad78g0kcx/20003_1140862382.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140862476,Treatment/medication code: beclazone 50 inhaler,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140862476.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/nbweh06gyw9bhnr/20003_1140862476.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140862476.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/nbweh06gyw9bhnr/20003_1140862476.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140863144,Treatment/medication code: zopiclone,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140863144.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/yxq98e1jrbry42o/20003_1140863144.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140863144.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/yxq98e1jrbry42o/20003_1140863144.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140864070,Treatment/medication code: kapake tablet,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140864070.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/45hbqqo5krpnnpt/20003_1140864070.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140864070.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/45hbqqo5krpnnpt/20003_1140864070.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140864952,Treatment/medication code: lisinopril+hydrochlorothiazide 10mg/12.5mg tablet,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140864952.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/fdij5n3uczvijty/20003_1140864952.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140864952.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/fdij5n3uczvijty/20003_1140864952.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
20003_1140865578,Treatment/medication code: mesalazine,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20003,both_sexes,20003_1140865578.gwas.imputed_v3.both_sexes.tsv.bgz,wget https://www.dropbox.com/s/y8zd7orxitnb28h/20003_1140865578.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 20003_1140865578.gwas.imputed_v3.both_sexes.tsv.bgz,https://www.dropbox.com/s/y8zd7orxitnb28h/20003_1140865578.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
